date,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential,Total
2020/5/1,0.098639281,1.959334806,11.44497017,0.0451032,10.66382518,1.359241558,25.52601099
2020/5/2,0.078116639,1.768933422,10.90502958,0.043855232,10.16073675,1.370660716,24.28347711
2020/5/3,0.083630962,1.70407196,11.63970284,0.040515035,10.84526691,1.487968493,25.76064116
2020/5/4,0.093267068,1.829704339,12.87891075,0.039060064,11.99989608,1.599750001,28.40152824
2020/5/5,0.120575059,1.9108602,12.93792065,0.04095146,12.05487842,1.469205678,28.49344001
2020/5/6,0.107334171,2.398035281,13.11199985,0.039553432,12.21707633,1.423158888,29.25760453
2020/5/7,0.100642241,2.417697064,13.33033648,0.043511621,12.420511,1.460273072,29.72945986
2020/5/8,0.107521014,2.435946534,13.35984143,0.043041528,12.44800217,1.597009171,29.94832032
2020/5/9,0.102468239,2.35687007,13.28017807,0.048279917,12.37377601,1.587823447,29.70111583
2020/5/10,0.112782787,1.902371194,12.90251471,0.046469653,12.02188902,1.452554935,28.39211264
2020/5/11,0.10754982,2.433451856,12.35372263,0.046086384,11.51055324,1.485139121,27.89041667
2020/5/12,0.103159381,2.399857789,12.5514058,0.04618728,11.69474409,1.458011667,28.20717872
2020/5/13,0.105001611,2.373558107,12.46879194,0.048829172,11.61776881,1.41101868,27.97613915
2020/5/14,0.101651465,2.377211761,12.47469293,0.051910112,11.62326704,1.374716439,27.95153964
2020/5/15,0.111307459,2.458376803,12.86415827,0.047106366,11.9861505,1.391510839,28.81150387
2020/5/16,0.106385748,2.067305704,13.0824949,0.052199149,12.18958516,1.399141601,28.84491312
2020/5/17,0.117899936,1.866178035,12.87005926,0.051207249,11.99164873,1.438081615,28.28386758
2020/5/18,0.111022285,2.437687592,12.46879194,0.046392263,11.61776881,1.437550557,28.07282118
2020/5/19,0.107400843,2.3939777,12.70483154,0.046320544,11.83769817,1.417610201,28.46151846
2020/5/20,0.113096848,2.453099813,12.76384144,0.047674517,11.89268052,1.392769358,28.61548798
2020/5/21,0.108677043,2.416715477,12.86710877,0.04775871,11.98889961,1.393826538,28.77522744
2020/5/22,0.117359446,2.461539447,12.72253451,0.046797809,11.85419288,1.400764817,28.5563911
2020/5/23,0.107305322,2.048080003,12.75498996,0.048242674,11.88443317,1.427800033,28.22260848
2020/5/24,0.12232707,1.941817032,12.96152461,0.048627799,12.07687136,1.431410734,28.53395081
2020/5/25,0.116878627,2.5267937,12.70483154,0.041601683,11.83769817,1.455132005,28.64133405
2020/5/26,0.112539771,2.49202279,13.08839589,0.04418213,12.1950834,1.451256737,29.33929859
2020/5/27,0.116563379,2.462807113,13.321485,0.045870972,12.41226365,1.433191161,29.7463103
2020/5/28,0.11630642,2.476446392,12.57205927,0.045721314,11.71398791,1.386582359,28.26538234
2020/5/29,0.125399728,2.562412517,12.44813847,0.04068261,11.59852499,1.354860374,28.08933608
2020/5/30,0.114979148,2.262260203,12.40388105,0.045433083,11.55728823,1.375212582,27.71362121
2020/5/31,0.125490508,2.108974244,12.04982165,0.041943409,11.22739418,1.37361365,26.88529423
2020/6/1,0.121025355,2.525658124,11.20362571,0.034972187,10.98646476,1.423903841,26.26067779
2020/6/2,0.123012964,2.490188454,11.51529723,0.037537266,11.29209512,1.407710931,26.8283047
2020/6/3,0.123066337,2.502329886,11.92626233,0.039154482,11.69509444,1.402143916,27.64889691
2020/6/4,0.123130661,2.488467637,12.25999909,0.036926166,12.02236235,1.403087233,28.29704697
2020/6/5,0.130413203,2.582642012,12.83369533,0.038352959,12.58493858,1.383011924,29.51470105
2020/6/6,0.121085376,2.282799808,12.96884493,0.038701084,12.71746856,1.383231953,29.47343063
2020/6/7,0.131480203,2.066582625,12.8971329,0.037373117,12.64714653,1.389369871,29.13171213
2020/6/8,0.131443586,2.521781745,12.66268972,0.034996525,12.41724759,1.408113066,29.14127571
2020/6/9,0.129166627,2.508388073,13.09296191,0.03425322,12.83917977,1.381099577,29.95079595
2020/6/10,0.130639724,2.523715714,13.29154907,0.038032411,13.03391769,1.380697166,30.36051936
2020/6/11,0.128193076,2.488467637,13.39911711,0.038153045,13.13940074,1.389694141,30.5448727
2020/6/12,0.142950812,2.582642012,13.29706538,0.034726389,13.03932708,1.377687939,30.43967322
2020/6/13,0.133971894,2.253033334,13.41014973,0.038372895,13.15021951,1.386928157,30.33430263
2020/6/14,0.138626495,1.929274706,13.25569305,0.037090113,12.99875668,1.385810105,29.70816104
2020/6/15,0.12812345,2.537628176,13.46807099,0.033011727,13.20701807,1.388781921,30.72962261
2020/6/16,0.124343177,2.490367112,13.36877741,0.033279401,13.10964911,1.394276518,30.48741332
2020/6/17,0.12667161,2.44994099,13.33016324,0.036635652,13.0717834,1.391766927,30.37032617
2020/6/18,0.122272504,2.489547482,13.21707888,0.035965758,12.96089097,1.380564836,30.17035467
2020/6/19,0.127969376,2.469507757,12.96884493,0.034952536,12.71746856,1.374775135,29.65856576
2020/6/20,0.120520525,2.098814535,12.52754013,0.034991187,12.28471761,1.373223823,28.40481662
2020/6/21,0.125886224,1.944680457,12.68199681,0.034107761,12.43618044,1.38196421,28.57070814
2020/6/22,0.119459952,2.444154878,12.49720042,0.031115254,12.25496598,1.385743355,28.70152459
2020/6/23,0.12067269,2.480939505,12.64614079,0.032112556,12.40101943,1.382941663,29.03171408
2020/6/24,0.131772871,2.57325679,12.37032529,0.033164682,12.13055008,1.37937037,28.5852754
2020/6/25,0.11086279,2.022365797,12.31792034,0.032076254,12.07916091,1.377699468,27.90800931
2020/6/26,0.105223806,1.913192664,12.13312396,0.030054437,11.89794645,1.382714678,27.43220155
2020/6/27,0.125821416,1.952076059,12.88334212,0.027747617,12.63362306,1.374728575,28.96959124
2020/6/28,0.126876996,2.452254432,13.04331511,0.025554362,12.79049528,1.375554225,29.78849605
2020/6/29,0.125077311,2.464159789,12.82266271,0.027403736,12.57411981,1.379158449,29.36517807
2020/6/30,0.142062114,2.459039991,13.28879091,0.028535936,13.031213,1.376380692,30.29748671
2020/7/1,0.134847587,2.433622246,12.29730809,0.028066126,13.13590435,1.332296894,29.33397917
2020/7/2,0.133743474,2.482771015,12.10623743,0.026222362,12.93180391,1.331287276,28.9858431
2020/7/3,0.144307633,2.501856182,12.01961872,0.028040363,12.83927838,1.333529946,28.83859086
2020/7/4,0.137291915,2.112322541,11.64512022,0.026696543,12.43924151,1.329926312,27.6639025
2020/7/5,0.151000983,1.998697698,11.50754934,0.028775207,12.2922892,1.328861708,27.27839892
2020/7/6,0.14216133,2.532694609,11.75721501,0.024267483,12.55898044,1.326593411,28.3176448
2020/7/7,0.137684893,2.44610037,12.39411723,0.025595394,13.23931524,1.324904535,29.54212227
2020/7/8,0.145604176,2.46284928,12.3559031,0.027562197,13.19849515,1.324547263,29.48739897
2020/7/9,0.14714842,2.494971475,12.39411723,0.027715159,13.23931524,1.32987159,29.60542395
2020/7/10,0.160220553,2.546299184,12.20304656,0.027818213,13.0352148,1.329423203,29.2742043
2020/7/11,0.147797511,2.272628847,12.213237,0.026468686,13.04610016,1.338314471,29.01807798
2020/7/12,0.156949469,2.0705539,11.89478589,0.027732793,12.70593275,1.330640245,28.15886226
2020/7/13,0.152703513,2.507969468,12.03235677,0.024310596,12.85288507,1.328065688,28.87398051
2020/7/14,0.15130853,2.468114631,12.41704571,0.024287619,13.26380729,1.328046244,29.62832241
2020/7/15,0.16637766,2.534607594,12.4425218,0.028462388,13.29102068,1.324357294,29.75888503
2020/7/16,0.168686632,2.484110345,12.11133264,0.026991041,12.93724659,1.327818898,29.02919511
2020/7/17,0.164777008,2.542093494,11.91007154,0.026290246,12.72226079,1.330451806,28.66965464
2020/7/18,0.162915271,2.292473186,11.67314392,0.028548061,12.46917624,1.339316307,27.93702492
2020/7/19,0.171770544,2.149810967,11.82600045,0.02758616,12.6324566,1.33033972,28.11037828
2020/7/20,0.167248792,2.50307863,11.5839776,0.024023953,12.37392937,1.332362704,27.9605971
2020/7/21,0.164176134,2.48086687,11.93300002,0.025388945,12.74675284,1.32955575,28.65435162
2020/7/22,0.168253717,2.48545247,12.16483243,0.026868048,12.99439471,1.325444667,29.138378
2020/7/23,0.169886873,2.477370022,12.24635592,0.029289763,13.08147756,1.328116549,29.30320692
2020/7/24,0.175648142,2.537697008,12.23616548,0.02702419,13.07059221,1.327975316,29.34807815
2020/7/25,0.16906809,2.333080869,12.23616548,0.02857866,13.07059221,1.331704606,29.14061125
2020/7/26,0.174205827,2.22291294,11.82090523,0.027536746,12.62701392,1.329189246,28.17422716
2020/7/27,0.169223601,2.495133919,12.02471394,0.024961392,12.84472105,1.325807754,28.85960027
2020/7/28,0.167106196,2.485868675,12.29476048,0.025714216,13.13318301,1.326441668,29.40736003
2020/7/29,0.158630682,2.481798312,12.82975835,0.029613111,13.70466424,1.328291185,30.50314277
2020/7/30,0.16648614,2.469842212,12.89854379,0.028098785,13.7781404,1.3281645,30.64117704
2020/7/31,0.176799608,2.540005672,13.08197163,0.027621428,13.97407682,1.327787653,31.10064139
2020/8/1,0.171715801,2.365584906,12.46024701,0.026370079,14.36311952,1.32678906,30.6874563
2020/8/2,0.179430032,2.144181701,12.40189659,0.023687818,14.29585809,1.324114369,30.34548077
2020/8/3,0.172182668,2.497226308,12.81764336,0.020466817,14.77509583,1.32518664,31.58733481
2020/8/4,0.164760082,2.476432551,13.26742789,0.022196346,15.29356941,1.324310143,32.52650008
2020/8/5,0.172231247,2.499196119,13.06077014,0.026389506,15.05535182,1.323040743,32.11059006
2020/8/6,0.174284684,2.46754685,13.0486138,0.025175885,15.04133902,1.323496495,32.05528085
2020/8/7,0.181358965,2.53785229,12.90273773,0.023870476,14.87318543,1.325791777,31.82092619
2020/8/8,0.178677693,2.33833053,12.84681858,0.025485482,14.80872655,1.325430716,31.49798406
2020/8/9,0.182772579,2.23723747,12.77631181,0.02633394,14.72745231,1.325742818,31.24951699
2020/8/10,0.178128841,2.50246735,12.83709351,0.021645826,14.79751631,1.326880358,31.64208636
2020/8/11,0.170357716,2.493242272,12.98296957,0.023651333,14.9656699,1.327909566,31.94014903
2020/8/12,0.172191789,2.44556654,13.19205859,0.025767853,15.20669005,1.334204115,32.35071109
2020/8/13,0.170876084,2.49047094,13.00485098,0.023873158,14.99089294,1.327583398,31.98467434
2020/8/14,0.179987271,2.550056284,13.15802084,0.024665616,15.16745422,1.335186139,32.39070475
2020/8/15,0.175175624,2.36927823,13.02186985,0.025034056,15.01051086,1.331637446,31.90847201
2020/8/16,0.173127051,2.221421198,13.06806394,0.024766522,15.0637595,1.337929463,31.86430115
2020/8/17,0.178525943,2.504282731,12.70094251,0.020823008,14.64057295,1.357861849,31.38218599
2020/8/18,0.175324301,2.514806624,12.84438731,0.021386717,14.80592399,1.361707121,31.70214934
2020/8/19,0.170049278,2.480222755,12.81764336,0.026929776,14.77509583,1.354217435,31.59722866
2020/8/20,0.183558747,2.496020808,12.71796139,0.024003987,14.66019087,1.341909875,31.39964169
2020/8/21,0.187572815,2.533216373,12.15876982,0.025704925,14.01560209,1.331973537,30.22713463
2020/8/22,0.186739486,2.360219656,12.04936277,0.024513717,13.8894869,1.329625806,29.81543462
2020/8/23,0.189395892,2.204347699,12.17578869,0.025401321,14.03522001,1.347380642,29.95213294
2020/8/24,0.186479616,2.521727587,12.09069432,0.021683481,13.93713042,1.332995037,30.06902698
2020/8/25,0.182463394,2.557942073,12.24629545,0.020884564,14.11649425,1.328817297,30.43201247
2020/8/26,0.179722096,2.514966484,12.49671603,0.025738815,14.40515792,1.328236915,30.92479944
2020/8/27,0.177843638,2.482747695,12.13202587,0.024743773,13.98477394,1.329763911,30.10715505
2020/8/28,0.183625204,2.571136689,11.806236,0.02718995,13.60923091,1.336760534,29.50698933
2020/8/29,0.181327794,2.376342806,11.87188023,0.024914094,13.68490003,1.358509029,29.47295988
2020/8/30,0.176737596,2.16854016,11.88403656,0.02652084,13.69891282,1.373162881,29.30139003
2020/8/31,0.175949755,2.52593082,11.72843543,0.023200681,13.51954899,1.349163977,29.29902897
2020/9/1,0.168301347,2.509915693,15.20408004,0.020585456,14.10275893,1.393891561,33.37894758
2020/9/2,0.16775959,2.501012962,15.17942311,0.027193522,14.07988805,1.398639528,33.32672324
2020/9/3,0.171828486,2.5194437,14.88353994,0.024743222,13.80543744,1.407272972,32.78752254
2020/9/4,0.181889585,2.578312901,14.09451815,0.027664385,13.07356915,1.38771865,31.31600843
2020/9/5,0.175610856,2.374800636,13.90342693,0.024211072,12.8963198,1.390897095,30.74105532
2020/9/6,0.18115162,2.248420754,13.93116598,0.02638608,12.92204954,1.386961199,30.66974909
2020/9/7,0.172613786,2.543703195,13.7092536,0.02129843,12.71621158,1.386382086,30.52816425
2020/9/8,0.168122281,2.511755901,14.12533931,0.021772069,13.10215775,1.394600536,31.30197578
2020/9/9,0.184104296,2.529053519,13.9527408,0.029057146,12.94206156,1.411265282,31.01922546
2020/9/10,0.185324223,2.54566659,14.16232471,0.026682423,13.13646408,1.420526552,31.45030615
2020/9/11,0.189100515,2.577083681,13.44727371,0.02655318,12.47320844,1.420793912,30.10746026
2020/9/12,0.18786956,2.389752787,13.2376898,0.026115548,12.27880592,1.419636299,29.51375437
2020/9/13,0.190450061,2.258371126,13.031188,0.02690027,12.08726227,1.444004438,29.0112759
2020/9/14,0.186786855,2.573506132,12.96646356,0.022322748,12.0272262,1.4397599,29.19374264
2020/9/15,0.185030698,2.580203047,13.25926461,0.022297113,12.29881795,1.447461281,29.77077759
2020/9/16,0.19056151,2.552604409,12.80311139,0.027978382,11.87570659,1.469495545,28.89147945
2020/9/17,0.188864352,2.578773671,12.85550737,0.026805112,11.92430722,1.496286633,29.04373924
2020/9/18,0.191369556,2.603671,12.34695817,0.029560457,11.45259523,1.481873398,28.07646736
2020/9/19,0.18969848,2.410920941,12.00484325,0.029442137,11.13526172,1.476144067,27.21686846
2020/9/20,0.193152798,2.313996491,11.96477574,0.028529136,11.09809653,1.504736644,27.0747582
2020/9/21,0.190348558,2.551820045,11.86923013,0.024454533,11.00947185,1.518850638,27.13972123
2020/9/22,0.19019228,2.538963851,12.10963521,0.023678471,11.23246297,1.526823261,27.59807757
2020/9/23,0.190815793,2.567855827,12.47640706,0.027644549,11.57266738,1.519530485,28.32727654
2020/9/24,0.192812419,2.548361686,12.28223372,0.027472316,11.39255916,1.480097647,27.89606464
2020/9/25,0.196360668,2.59642104,12.18052388,0.02953896,11.29821677,1.484197011,27.75571937
2020/9/26,0.19594091,2.434895842,12.09422463,0.02899919,11.21816867,1.477256656,27.42048671
2020/9/27,0.199065851,2.529522388,12.04182865,0.027698123,11.16956804,1.46583922,27.40582415
2020/9/28,0.193980532,2.552389602,11.79834145,0.02609317,10.94371806,1.516039414,27.00446906
2020/9/29,0.123592583,2.601843699,11.96169362,0.021698743,11.09523767,1.619486536,27.40185411
2020/9/30,0.196330121,2.6471929,12.14970272,0.029685896,11.26962816,1.589675601,27.8525295
2020/10/1,0.196134553,2.138731076,11.64325019,0.028023379,10.19675702,1.553453729,25.72832657
2020/10/2,0.194318435,2.038763215,12.82051878,0.026012143,11.22776826,1.664427005,27.9457957
2020/10/3,0.192180923,1.967958755,12.6884902,0.024138452,11.11214219,1.689167742,27.64993981
2020/10/4,0.193132372,1.908716643,11.45222322,0.02181036,10.02946219,1.941536097,25.52507052
2020/10/5,0.192798301,2.080195873,11.42090732,0.017199,10.00203681,2.0461246,25.74206291
2020/10/6,0.195160691,2.117186347,11.67769767,0.01584201,10.22692494,1.952057234,26.16902689
2020/10/7,0.199775114,2.17746997,11.96267233,0.018324669,10.47649592,1.805948419,26.62236175
2020/10/8,0.198796356,2.16348919,11.9720671,0.015899116,10.48472353,1.679418823,26.498495
2020/10/9,0.195614239,2.475535884,11.67143449,0.017325123,10.22143987,1.6201204,26.18414488
2020/10/10,0.192658953,2.537052288,12.06601478,0.019803192,10.56699968,1.55692852,26.91965422
2020/10/11,0.191792447,2.20054876,12.34472626,0.021416827,10.81108558,1.71384575,27.2619988
2020/10/12,0.187171289,2.516870238,12.07227796,0.021842491,10.57248476,1.830834208,27.17963845
2020/10/13,0.179792967,2.480705719,12.3321999,0.023813751,10.80011543,1.837848531,27.63066254
2020/10/14,0.186102513,2.480245357,12.74870132,0.030225499,11.16487301,2.033108121,28.61303032
2020/10/15,0.186111215,2.505931369,12.64535886,0.028501334,11.07436925,1.995502776,28.40727347
2020/10/16,0.185843513,2.579551913,13.34683494,0.031542231,11.6886978,2.103422685,29.90435085
2020/10/17,0.184567287,2.39026987,13.12449207,0.02949239,11.49397759,2.013485749,29.20679257
2020/10/18,0.185798428,2.27769221,12.86457014,0.030878081,11.26634692,2.022220671,28.61662836
2020/10/19,0.183893783,2.504713417,13.00236008,0.026910345,11.3870186,1.917434595,28.99542048
2020/10/20,0.182272499,2.479295212,13.03054438,0.026875701,11.41170144,1.799850634,28.90366417
2020/10/21,0.18137253,2.482717153,13.12449207,0.032756214,11.49397759,2.036848675,29.31940802
2020/10/22,0.181083955,2.489332208,13.21530817,0.032725271,11.5735112,2.134503529,29.59373906
2020/10/23,0.185103341,2.546698027,13.20278181,0.031364677,11.56254105,2.207661522,29.70478575
2020/10/24,0.170577219,2.412301101,13.10570254,0.031396571,11.47752236,2.01590038,29.1820036
2020/10/25,0.183834054,2.325428262,13.38128242,0.030426608,11.71886572,1.859202789,29.46861325
2020/10/26,0.185127122,2.500579068,13.45957216,0.027554575,11.78742918,1.76645013,29.69915766
2020/10/27,0.183210858,2.499937191,13.33117699,0.029227398,11.67498511,1.988729085,29.67803923
2020/10/28,0.18210338,2.506821313,13.83849451,0.033305486,12.1192763,2.087743037,30.73443854
2020/10/29,0.18524576,2.50081339,14.09528485,0.033764388,12.34416443,2.107335296,31.23284373
2020/10/30,0.187759592,2.564490841,14.60260237,0.033131,12.78845562,1.972913789,32.11622221
2020/10/31,0.183626734,2.427365434,14.10781121,0.031152808,12.35513459,1.901267288,30.97520525
2020/11/1,0.188506251,2.35964062,11.84570698,0.034260555,12.1754176,2.113293903,28.68256536
2020/11/2,0.184554841,2.503551854,12.01986915,0.028717496,12.35442736,2.34919417,29.41159738
2020/11/3,0.183057025,2.492367515,11.9823573,0.031364071,12.31587141,2.503409834,29.47706309
2020/11/4,0.18300416,2.499049279,11.97699846,0.034237248,12.31036342,2.266884228,29.23629955
2020/11/5,0.184818097,2.509421622,12.27709328,0.035877608,12.61881101,2.073136893,29.6632809
2020/11/6,0.189154507,2.55682,12.28245211,0.033486784,12.624319,2.066982579,29.7197282
2020/11/7,0.185694031,2.409666761,12.24226084,0.033340881,12.58300905,2.144691146,29.56532184
2020/11/8,0.19038657,2.394978883,12.23690201,0.033644649,12.57750106,2.385087781,29.78485631
2020/11/9,0.188082658,2.529803889,12.14848121,0.029855208,12.48661918,2.461844771,29.81483172
2020/11/10,0.185661418,2.503572296,12.44589661,0.0314472,12.79231277,2.330661392,30.25810449
2020/11/11,0.180784319,2.507629956,12.61202053,0.036585112,12.96306054,2.142640778,30.40613612
2020/11/12,0.179163381,2.522069308,12.58522635,0.035161677,12.93552058,2.149088845,30.37106846
2020/11/13,0.181693767,2.534582507,13.04340683,0.035434987,13.40645395,2.212482583,31.37861963
2020/11/14,0.181736112,2.396634879,13.05144508,0.034039629,13.41471593,2.203366286,31.24789829
2020/11/15,0.189439261,2.372408345,13.00053614,0.038946104,13.36239,2.108968208,31.03374196
2020/11/16,0.186471758,2.499857988,12.86656524,0.029634827,13.22469019,2.031945805,30.80953098
2020/11/17,0.191110436,2.496688339,12.93355069,0.035042215,13.2935401,2.028188645,30.94307821
2020/11/18,0.189265124,2.518111565,13.21488958,0.037070531,13.58270971,2.234646431,31.73962241
2020/11/19,0.175789664,2.493064011,13.14790413,0.036492495,13.5138598,2.574455775,31.90507338
2020/11/20,0.190266508,2.537625814,13.59536694,0.037430687,13.97377718,2.796248759,33.0932852
2020/11/21,0.181122185,2.396663078,13.92493535,0.03479862,14.31251872,3.052654151,33.86789349
2020/11/22,0.194322779,2.382098454,14.19555657,0.036925269,14.59067235,3.373641484,34.73629164
2020/11/23,0.193262215,2.532256348,13.97048546,0.028370212,14.35933666,3.411963764,34.46730444
2020/11/24,0.186926655,2.542959005,14.53316324,0.03290171,14.93767588,3.288734601,35.48945938
2020/11/25,0.186578276,2.548030428,15.03153498,0.03605283,15.44991919,3.134280558,36.35034344
2020/11/26,0.186118848,2.539129954,15.2271325,0.036436724,15.65096092,3.213914022,36.81725624
2020/11/27,0.192659571,2.564505388,15.37985932,0.036046836,15.80793871,3.346520777,37.29148377
2020/11/28,0.186851522,2.382293519,15.28607969,0.035927973,15.71154884,3.557516571,37.12429015
2020/11/29,0.190468081,2.388765537,15.570098,0.036782071,16.00347245,3.519020335,37.6718244
2020/11/30,0.189160385,2.522349827,15.34502689,0.029150102,15.77213676,3.483386212,37.31206007
2020/12/1,0.186259512,2.512138584,11.80500488,0.03348553,14.56578555,3.405274192,32.47446272
2020/12/2,0.187091062,2.502783919,11.62582076,0.037526323,14.34469649,3.525368453,32.18576068
2020/12/3,0.186705418,2.532462578,11.5530732,0.040468702,14.2549358,3.728978509,32.25615551
2020/12/4,0.192592535,2.56391369,11.67877326,0.036657744,14.41003274,3.782740945,32.62805317
2020/12/5,0.188233425,2.420345091,11.86629756,0.035806201,14.64141246,3.616415244,32.73270377
2020/12/6,0.193919487,2.401269152,11.92056853,0.039540753,14.70837553,3.38782357,32.61195628
2020/12/7,0.189870333,2.502693036,12.13292591,0.02976986,14.97039593,3.586498396,33.3823836
2020/12/8,0.185066041,2.479465085,12.2935164,0.033986525,15.16854296,3.513572364,33.64016285
2020/12/9,0.185065506,2.469020145,12.28484504,0.037065389,15.15784367,3.314780183,33.41155455
2020/12/10,0.183751429,2.45687853,12.44764139,0.038027945,15.35871243,3.300231522,33.7472153
2020/12/11,0.185854635,2.517803632,12.47519701,0.038851832,15.39271235,3.391652577,33.9632202
2020/12/12,0.178865951,2.346036228,12.35705737,0.03644171,15.24694395,3.398791118,33.52769462
2020/12/13,0.186773007,2.307864107,12.46230034,0.038046794,15.37679959,3.888196302,34.22193334
2020/12/14,0.181215764,2.514746893,12.56576816,0.031977341,15.50446495,4.340813256,35.10700902
2020/12/15,0.17805045,2.501792555,12.64510726,0.036468282,15.6023587,4.294470703,35.22177967
2020/12/16,0.182083885,2.504582836,12.58637633,0.036933571,15.52989265,4.158269798,34.96120551
2020/12/17,0.178932489,2.488521494,12.68468359,0.035248318,15.65119057,3.951543664,34.95487181
2020/12/18,0.188054169,2.554260105,12.62904175,0.036468764,15.58253603,4.032140467,34.98603253
2020/12/19,0.180700067,2.369314094,12.75064857,0.034846813,15.73258246,4.069559045,35.10280424
2020/12/20,0.189201822,2.333143867,12.87820451,0.035679614,15.88996931,3.985066866,35.27558638
2020/12/21,0.182352335,2.504948644,12.79008869,0.027524368,15.78124626,3.823133048,35.08176897
2020/12/22,0.179647656,2.490326804,13.03590771,0.029080702,16.08455381,3.487375874,35.27781185
2020/12/23,0.182211032,2.456414285,13.08196899,0.03279241,16.14138722,3.466680464,35.32866199
2020/12/24,0.182175882,2.496986798,13.07682113,0.029518713,16.13503545,3.620727768,35.51174703
2020/12/25,0.190229089,2.531187299,13.1612516,0.026919375,16.23921127,3.508196595,35.63007585
2020/12/26,0.181430454,2.244080276,13.26467399,0.027787481,16.36682058,3.389949375,35.44695467
2020/12/27,0.18409913,2.194434506,13.25578678,0.030356492,16.35585496,3.37035046,35.36052584
2020/12/28,0.17757787,2.478877921,13.701719,0.025460239,16.90607524,3.433583975,36.69783401
2020/12/29,0.170102663,2.528560297,13.5912786,0.027149915,16.76980666,4.332252411,37.39200063
2020/12/30,0.181552818,2.496843824,13.27956752,0.032219921,16.38519719,4.746362325,37.08952368
2020/12/31,0.186676044,2.569152851,13.38578314,0.030259132,16.51625295,4.598448199,37.25631318
2021/1/1,0.170147001,2.456374182,11.03881344,0.029283403,16.33992759,4.343551253,34.34881347
2021/1/2,0.155385197,2.469697861,10.68871515,0.026030981,15.82170335,4.073032288,33.20853385
2021/1/3,0.181921348,2.473622728,11.01737885,0.03035841,16.30819958,3.968989629,33.95011213
2021/1/4,0.172874525,2.487752832,11.26387663,0.024376401,16.67307175,3.860417674,34.4579934
2021/1/5,0.162282766,2.480545293,11.31924931,0.029053333,16.75503578,4.106550483,34.82366364
2021/1/6,0.161628321,2.499661989,11.3574083,0.030071978,16.81151967,4.553846764,35.38406504
2021/1/7,0.157986277,2.457227381,11.3995773,0.031908376,16.87393927,5.054191367,35.94292159
2021/1/8,0.168750331,2.397347808,11.28035637,0.03128266,16.69746548,4.839912374,35.38383236
2021/1/9,0.160370666,2.374600736,11.15800997,0.029287526,16.51636528,4.467781312,34.67712797
2021/1/10,0.17086371,2.406051453,11.36744591,0.031620678,16.82637759,4.264989379,35.03572805
2021/1/11,0.160753478,2.385001408,11.30790466,0.026227173,16.73824315,4.283911994,34.87581469
2021/1/12,0.158944247,2.425915868,11.2304474,0.029090596,16.62358897,3.792261179,34.23115767
2021/1/13,0.163380471,2.459963898,11.15954323,0.032707915,16.51863484,3.589121481,33.89064392
2021/1/14,0.160392318,2.465072865,10.87637746,0.033586972,16.09948579,3.377906235,32.97923467
2021/1/15,0.169661588,2.473498019,11.17277962,0.03192785,16.53822768,3.580981628,33.93514854
2021/1/16,0.161851994,2.463641352,11.04059966,0.030893438,16.34257159,3.958812679,33.96747727
2021/1/17,0.15965594,2.466148545,10.93164049,0.032991788,16.18128752,4.06036773,33.79910023
2021/1/18,0.152456918,2.443817859,10.77088107,0.025797869,15.94332741,3.915773261,33.22625652
2021/1/19,0.144381119,2.475997568,10.8191089,0.028960502,16.01471544,3.651716445,33.10591947
2021/1/20,0.148552481,2.469399144,10.78338458,0.035175404,15.96183542,3.312412162,32.67558379
2021/1/21,0.137595693,2.45341413,10.84411592,0.034685727,16.05173146,3.25239779,32.73925499
2021/1/22,0.138302183,2.468519319,10.6601357,0.032389641,15.77939933,3.382180382,32.42853691
2021/1/23,0.12456002,2.449486643,10.6494184,0.03272135,15.76353532,3.375530882,32.36253127
2021/1/24,0.125687931,2.454061323,10.58868707,0.035833355,15.67363928,3.287806705,32.12988231
2021/1/25,0.121879012,2.442274018,10.56725248,0.028438382,15.64191127,3.361641644,32.13495842
2021/1/26,0.118389635,2.435667051,10.49580385,0.034213187,15.53615122,3.42893281,32.01494456
2021/1/27,0.130360025,2.462870029,10.4904452,0.036299657,15.52821921,3.440898243,32.05279271
2021/1/28,0.104100033,2.450958756,10.4797279,0.037120686,15.51235521,3.812730601,32.3598725
2021/1/29,0.099922488,2.434897429,10.31718227,0.035585146,15.2717511,3.600965708,31.72471899
2021/1/30,0.099156552,2.356662428,10.18142987,0.034078312,15.070807,3.376865837,31.08492169
2021/1/31,0.104855192,2.365318903,10.18142987,0.036456079,15.070807,3.198911957,30.92132293
2021/2/1,0.099332624,2.401276409,11.44765136,0.029597868,13.56383634,3.565137755,31.07723449
2021/2/2,0.090859849,2.403839894,11.31216423,0.033988193,13.40330339,3.720875126,30.93104249
2021/2/3,0.103611176,2.383022023,11.28385349,0.037033513,13.36975919,3.445821727,30.5860676
2021/2/4,0.102839058,2.372915498,11.09578926,0.040908364,13.14692987,3.260247811,29.9787215
2021/2/5,0.121504246,2.316208064,10.75606034,0.037383025,12.74439948,3.077044091,29.01521623
2021/2/6,0.123720421,2.24132361,10.54575196,0.03719796,12.49521401,2.987121253,28.39313125
2021/2/7,0.114437606,2.246507323,10.30308844,0.037805866,12.20769231,3.268660964,28.14038664
2021/2/8,0.118558126,2.163011082,10.10693544,0.033765806,11.97527893,3.509583062,27.87336663
2021/2/9,0.117669788,2.303928624,9.975492697,0.035385049,11.81953801,3.347598555,27.56422767
